195,505570-99999	-248.11650485436894,-284.5269168026101,19.035369774919616,0.0,0.6768488745980707,-196.31171171171172,-238.58076225045372,17.133928571428573,0.0,0.5392857142857143,-93.68987341772151,-165.2902711323764,29.390282131661444,0.0,0.6661442006269592,27.56013179571664,-73.4198347107438,42.12602291325695,0.0,1.3944353518821604,117.31067961165049,10.623355263157896,39.006359300476944,0.0,1.7503974562798092,174.66786355475762,98.93613138686132,27.939929328621908,0.0,3.604240282685512,195.996632996633,151.50169491525423,29.03801652892562,0.0,4.64297520661157,179.9418070444104,141.93972179289025,24.248493975903614,0.0,6.304216867469879,117.80721220527046,74.62833099579242,24.524657534246575,0.0,4.409589041095891,21.9909793814433,-43.86831812255541,31.737516005121638,0.0,1.4839948783610755,-108.619926199262,-168.64463840399003,28.987730061349694,0.0,0.558282208588957,-210.65196662693683,-248.43249701314218,20.166469893742622,0.0,0.5903187721369539
195,507880-99999	-200.5448717948718,-243.9433656957929,43.80348652931854,0.0,0.8510301109350238,-151.48263888888889,-199.31338028169014,39.00344827586207,0.0,0.9551724137931035,-64.35159817351598,-120.74233128834356,40.51060606060606,0.0,1.437878787878788,38.308072487644154,-26.107202680067,45.83739837398374,0.0,2.564227642276423,127.65086887835703,47.11093247588425,40.797213622291025,0.0,2.674922600619195,181.22750424448216,120.93609671848014,35.01,0.0,4.263333333333334,211.35537190082644,168.71859296482413,35.66452648475121,0.0,5.550561797752809,203.4020926756353,169.01519756838906,30.563049853372434,0.0,5.612903225806452,147.0236220472441,103.2730870712401,33.97139141742523,0.0,6.840052015604681,57.82051282051282,-1.9548387096774194,41.142131979695435,0.0,2.682741116751269,-60.80731707317073,-122.95448954489545,44.60145808019441,0.0,0.9331713244228432,-162.64858490566039,-207.49287410926365,43.149707602339184,0.0,0.6842105263157895
195,508540-99999	-193.04045307443366,-237.51136363636363,45.638263665594856,0.0,6.861736334405145,-154.62241379310345,-207.99825783972125,37.98458904109589,0.0,0.6421232876712328,-54.76160990712074,-140.58786936236393,50.20916030534351,0.0,0.6564885496183206,53.10128617363344,-42.03915171288744,59.406349206349205,0.0,1.753968253968254,140.0459587955626,25.078525641025642,51.97663551401869,0.0,1.8052959501557633,199.69295302013424,108.52951096121417,39.93388429752066,0.0,1.5024793388429751,224.20033955857386,160.53001715265867,37.94176372712146,0.0,4.585690515806989,203.61861861861863,152.4199395770393,36.482300884955755,0.0,5.119469026548672,142.5458221024259,88.12618724559023,38.10901749663526,0.0,3.7698519515477793,54.21168831168831,-20.887434554973822,46.44186046511628,0.0,1.1162790697674418,-67.97333333333333,-133.91717417783192,43.67027677496991,0.0,0.5607701564380265,-158.21728971962617,-204.57025761124123,40.36574074074074,0.0,0.6238425925925926
195,509530-99999	-195.56260162601626,-236.739837398374,43.71563981042654,0.0,0.6003159557661928,-148.979020979021,-194.30864197530863,34.61005199306759,0.0,0.6620450606585788,-51.85076923076923,-130.8348909657321,45.229607250755286,0.0,0.8731117824773413,63.94070512820513,-34.59024390243903,61.29160063391442,0.0,1.630744849445325,142.17840375586854,21.194928684627577,49.61538461538461,0.0,1.5907692307692307,201.31175468483815,110.55344827586207,36.92,0.0,1.79,225.28665568369027,169.3344537815126,33.78536585365854,0.0,7.530081300813008,205.6875,162.72337278106508,31.538904899135446,0.0,6.194524495677234,145.3887399463807,96.00407055630936,34.40079893475366,0.0,4.817576564580559,61.29677419354839,-4.2650918635170605,41.72116603295311,0.0,1.6185044359949303,-56.70793269230769,-128.25305623471883,43.27434679334917,0.0,0.6876484560570071,-154.7015098722416,-196.70843091334893,34.73768613974799,0.0,0.8946162657502864
195,518110-99999	-51.022887323943664,-127.5326278659612,9.25173611111111,0.0,0.2986111111111111,-12.614232209737828,-91.47727272727273,11.42988929889299,0.0,0.8376383763837638,88.47892074198988,-66.67294520547945,18.64297520661157,0.0,0.0,165.47670250896059,-19.380434782608695,20.035335689045937,0.0,0.04240282685512368,182.66955017301038,32.91901408450704,21.470187393526405,0.0,0.8637137989778535,238.82815356489945,61.12662942271881,23.494584837545126,0.0,0.33212996389891697,256.6907775768535,103.28571428571429,19.835664335664337,0.0,7.795454545454546,233.33649289099526,119.37987012987013,16.67851622874807,0.0,1.0324574961360125,199.39376770538243,84.82496413199426,11.746870653685674,0.0,0.14881780250347706,118.1,13.847107438016529,10.71853856562923,0.0,0.03247631935047361,27.915106117353307,-51.72487437185929,7.556372549019608,0.0,0.023284313725490197,-32.78244746600742,-86.465495608532,7.642682926829268,0.0,0.24878048780487805
195,518550-99999	-76.4581881533101,-159.96140350877192,18.602389078498295,0.0,0.2935153583617747,-25.230483271375466,-155.2669172932331,22.44058500914077,0.0,0.8336380255941499,72.63458110516935,-123.7373188405797,27.604166666666668,0.0,0.0798611111111111,155.2622061482821,-62.11334552102377,31.1113074204947,0.0,0.1501766784452297,179.53716216216216,-21.136752136752136,30.817434210526315,0.0,0.3881578947368421,231.84934086629002,55.13793103448276,25.486388384754992,0.0,0.5027223230490018,257.8473413379074,82.23826086956522,26.744147157190636,0.0,0.3896321070234114,237.04731861198738,72.83521809369951,25.416282642089094,0.0,0.37480798771121354,191.6383866481224,5.219236209335219,24.918032786885245,0.0,0.00819672131147541,102.53731343283582,-62.88720770288858,20.84471218206158,0.0,0.0,9.39873417721519,-106.15108834827144,15.35705368289638,0.0,0.0,-51.3858764186633,-128.49617346938774,14.799007444168735,0.0,0.0794044665012407
195,527130-99999	-126.96858638743456,-258.5882352941176,14.124352331606218,0.0,0.41968911917098445,-109.71345029239767,-295.58235294117645,18.771929824561404,0.0,0.10526315789473684,-25.81382978723404,-235.4247311827957,25.513227513227513,0.0,0.09523809523809523,36.4,-162.23463687150837,30.10928961748634,0.0,0.22950819672131148,75.77777777777777,-149.41666666666666,24.89189189189189,0.0,0.16216216216216217,124.4,-16.6,18.6,0.0,1.2,157.35260115606937,-9.708333333333334,20.8876404494382,0.0,0.5393258426966292,143.9206349206349,2.7795698924731185,19.86315789473684,0.0,1.4105263157894736,82.2032967032967,-79.63128491620111,17.98918918918919,0.0,0.2594594594594595,-10.88586956521739,-180.55555555555554,16.085561497326204,0.0,0.12834224598930483,-63.73295454545455,-204.69540229885058,13.01129943502825,0.0,0.21468926553672316,-111.8388625592417,-239.60679611650485,9.097674418604651,0.0,0.13953488372093023
195,528560-99999	-102.36410256410257,-220.11764705882354,16.035413153456997,0.0,0.3288364249578415,-79.1969981238274,-238.2065637065637,23.131481481481483,0.0,0.3148148148148148,6.542857142857143,-179.03141361256544,29.39703459637562,0.0,0.29654036243822074,66.03185840707964,-96.25771324863884,33.23478260869565,0.0,0.6278260869565218,84.81506849315069,-14.404553415061295,23.75506756756757,0.0,2.3496621621621623,127.14311926605505,28.230912476722533,23.494545454545456,0.0,2.8327272727272725,155.2889733840304,82.87961165048544,18.986988847583643,0.0,3.849442379182156,137.20524691358025,68.44952681388013,18.7587786259542,0.0,3.288549618320611,94.36752136752136,4.0606060606060606,20.652974504249293,0.0,2.2946175637393766,33.52342704149933,-77.45479452054795,18.276455026455025,0.0,1.0992063492063493,-37.49131513647643,-160.82471626733923,18.996314496314497,0.0,0.09582309582309582,-95.4841075794621,-210.6542750929368,16.329297820823246,0.0,0.2675544794188862
195,528890-99999	-71.39966832504146,-146.65174129353233,5.812703583061889,0.0,0.4755700325732899,-30.401109057301294,-124.01117318435755,8.320512820512821,0.0,0.41208791208791207,58.971524288107204,-77.01013513513513,13.213464696223317,0.0,0.4006568144499179,129.3173241852487,-14.71896551724138,18.146010186757216,0.0,0.7368421052631579,151.46204620462046,46.180602006688964,17.066022544283413,0.0,1.9388083735909822,203.327868852459,84.02037037037037,17.01410934744268,0.0,3.0246913580246915,227.20289855072463,142.1878453038674,16.53146853146853,0.0,3.1905594405594404,199.47626339969372,133.7828125,12.415151515151516,0.0,5.6030303030303035,156.54862119013063,82.89411764705882,9.52074391988555,0.0,2.022889842632332,91.04413793103448,14.606397774687066,7.620736698499318,0.0,0.7667121418826739,14.273525721455458,-65.46751592356688,6.780397022332506,0.0,0.1662531017369727,-49.811435523114355,-111.65441176470588,3.9138755980861246,0.0,0.18181818181818182
195,538680-99999	-48.492845786963436,-152.02254428341385,24.731366459627328,0.0,0.45652173913043476,0.9625212947189097,-101.55094991364422,23.948160535117058,0.0,0.7307692307692307,80.57100149476831,-32.95114503816794,29.20414201183432,0.0,1.1020710059171597,146.33333333333334,35.367441860465114,29.793939393939393,0.0,1.503030303030303,194.23088455772114,82.03323262839879,26.36725663716814,0.0,1.4941002949852507,242.53492063492064,140.3516129032258,26.65576323987539,0.0,4.021806853582555,265.996699669967,197.18,23.615883306320907,0.0,5.954619124797407,245.17670682730923,186.85040431266847,20.386243386243386,0.0,5.615079365079365,193.636803874092,111.3714981729598,22.542617046818727,0.0,0.8139255702280912,126.83487297921478,34.41347270615563,23.542955326460483,0.0,1.138602520045819,47.732121212121214,-22.611721611721613,19.781212841854934,0.0,1.1093935790725327,-7.408092485549133,-91.77946324387398,22.562285714285714,0.0,0.2
195,539230-99999	-63.79109589041096,-153.40798611111111,29.108658743633278,0.0,0.7079796264855688,-28.843575418994412,-112.75141242937853,28.60220994475138,0.0,0.8434622467771639,44.02090592334495,-65.69366197183099,31.552136752136754,0.0,1.0632478632478632,106.07446808510639,-12.693693693693694,35.7972027972028,0.0,2.1083916083916083,133.40136054421768,56.818652849740936,29.142140468227424,0.0,4.806020066889632,185.94555353901995,99.59369202226345,26.61896243291592,0.0,4.200357781753131,219.25177304964538,149.70162748643762,28.074912891986063,0.0,4.506968641114983,193.5125,142.90749601275917,24.172519083969465,0.0,5.077862595419847,143.70014556040758,82.04552129221733,23.70689655172414,0.0,3.4166666666666665,93.03481894150418,9.890934844192634,26.442916093535075,0.0,1.7125171939477304,19.07187112763321,-58.780426599749056,26.90964590964591,0.0,1.0317460317460319,-28.46650124069479,-106.61132075471698,25.440097799511,0.0,0.5244498777506112
195,543080-99999	-133.13360323886639,-223.65714285714284,35.558704453441294,0.0,0.17813765182186234,-84.00904977375566,-172.71945701357467,22.977678571428573,0.0,0.8616071428571429,-3.92,-113.16216216216216,30.051948051948052,0.0,1.2683982683982684,83.72641509433963,-67.29523809523809,35.2962962962963,0.0,1.4953703703703705,155.44978165938863,4.444444444444445,29.948936170212765,0.0,1.8340425531914895,195.89169675090253,116.182156133829,20.359154929577464,0.0,5.943661971830986,215.6943396226415,172.94573643410854,12.625,0.0,16.764705882352942,193.1304347826087,148.48458149779736,9.839662447257384,0.0,9.957805907172995,136.1451612903226,86.26016260162602,17.608,0.0,4.496,58.82170542635659,-25.65891472868217,23.557251908396946,0.0,1.5877862595419847,-23.654135338345863,-126.7557251908397,17.888059701492537,0.0,0.3283582089552239,-104.49361702127659,-176.4723404255319,18.89830508474576,0.0,0.2288135593220339
195,544290-99999	-75.62745098039215,-207.89411764705883,22.346303501945524,0.0,0.20622568093385213,-32.59722222222222,-157.34579439252337,18.359447004608295,0.0,1.1152073732718895,39.77927927927928,-82.56944444444444,20.929515418502202,0.0,0.933920704845815,128.10697674418606,-23.691943127962084,32.48847926267281,0.0,1.7142857142857142,193.1703056768559,53.242290748898675,25.405172413793103,0.0,3.6336206896551726,233.05536332179932,141.75265017667846,19.526845637583893,0.0,10.761744966442953,251.09407665505228,211.16491228070174,13.181506849315069,0.0,34.31164383561644,237.85882352941175,195.07843137254903,11.123552123552123,0.0,12.111969111969112,182.4,132.21774193548387,12.700787401574804,0.0,6.52755905511811,95.42753623188406,20.522058823529413,14.431654676258994,0.0,0.7194244604316546,23.238805970149254,-66.58646616541354,12.91851851851852,0.0,0.35555555555555557,-33.94214876033058,-123.04149377593362,12.812244897959184,0.0,0.3183673469387755
195,545390-99999	-70.41340782122904,-157.7909604519774,40.65,0.0,0.37777777777777777,-41.9080459770115,-114.06395348837209,33.101694915254235,0.0,0.15254237288135594,21.623655913978496,-69.35164835164835,41.08510638297872,0.0,0.32978723404255317,103.74233128834356,23.075,53.40963855421687,0.0,2.0963855421686746,176.25735294117646,83.91791044776119,45.50735294117647,0.0,2.7573529411764706,215.73568281938327,148.25333333333333,38.48695652173913,0.0,3.4695652173913043,249.31455399061034,211.33333333333334,31.75229357798165,0.0,8.34862385321101,238.58757062146893,199.85142857142858,23.524324324324326,0.0,10.227027027027027,194.1293103448276,143.95652173913044,24.163793103448278,0.0,1.0344827586206897,107.2520325203252,41.12396694214876,32.83064516129032,0.0,1.3548387096774193,41.14705882352941,-41.6,32.320388349514566,0.0,0.49514563106796117,-25.47926267281106,-87.0,28.753424657534246,0.0,0.6940639269406392
195,546160-99999	-43.934375,-130.85086342229198,37.763888888888886,0.0,0.39969135802469136,-15.126878130217028,-94.42378559463987,38.820428336079075,0.0,0.39209225700164746,54.99108469539376,-33.6981981981982,44.240768094534715,0.0,0.7740029542097489,142.0076219512195,32.18181818181818,52.18975903614458,0.0,1.5466867469879517,205.51420029895365,79.7071320182094,45.71238938053097,0.0,1.1710914454277286,239.15797788309638,154.36102236421726,40.15348837209302,0.0,2.925581395348837,267.58423493044825,217.49522292993632,33.30428134556575,0.0,7.654434250764526,255.4150684931507,205.21853388658369,28.92162162162162,0.0,6.232432432432432,213.52122641509433,133.08076009501187,32.328638497652584,0.0,1.3345070422535212,142.75398633257404,59.411899313501145,36.53047404063206,0.0,1.562076749435666,52.07628128724672,-18.67148014440433,35.1031652989449,0.0,0.48534583821805394,-9.01010101010101,-68.98299319727892,29.921546961325966,0.0,0.5834254143646409
195,567390-99999	76.91282051282052,13.123711340206185,15.939086294416244,0.0,0.7157360406091371,86.35862068965517,21.520833333333332,20.876712328767123,0.0,1.5547945205479452,136.45535714285714,16.054545454545455,19.41592920353982,0.0,1.0973451327433628,160.06542056074767,92.25471698113208,19.514018691588785,0.0,6.140186915887851,180.61111111111111,129.0,24.36842105263158,0.0,7.105263157894737,None,None,None,None,None,190.78787878787878,176.63803680981596,20.589285714285715,0.0,11.535714285714286,198.83412322274881,170.96190476190475,16.004694835680752,0.0,4.699530516431925,194.30150753768845,167.70618556701032,11.331658291457286,0.0,8.316582914572864,151.0392156862745,117.87128712871286,9.622549019607844,0.0,5.294117647058823,107.4559585492228,55.697916666666664,13.02020202020202,0.0,0.08585858585858586,81.3519313304721,24.758928571428573,13.948936170212766,0.0,0.06382978723404255
195,568380-99999	None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,153.6086956521739,121.14285714285714,2.217391304347826,0.0,0.0
195,569590-99999	154.5794871794872,133.29533678756476,3.0251256281407035,0.0,3.7035175879396984,164.62702702702703,131.45652173913044,4.376344086021505,0.0,1.446236559139785,204.90862944162436,140.46907216494844,5.527093596059113,0.0,0.5960591133004927,241.78974358974358,163.75647668393782,8.587939698492463,0.0,1.5276381909547738,251.1219512195122,200.390243902439,10.404761904761905,0.0,9.071428571428571,None,None,None,None,None,253.42138364779873,227.86274509803923,9.069182389937106,0.0,15.0,253.9014778325123,225.90862944162436,7.164251207729468,0.0,9.014492753623188,249.83743842364532,224.76732673267327,3.9320388349514563,0.0,11.45631067961165,217.91176470588235,197.83756345177665,3.7864077669902914,0.0,3.8058252427184467,194.0047619047619,172.66666666666666,3.492957746478873,0.0,1.0234741784037558,163.40833333333333,145.4364406779661,1.946058091286307,0.0,1.6307053941908713
195,576080-99999	None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,84.53571428571429,53.7037037037037,15.25,0.0,1.25
195,577070-99999	18.49119373776908,-6.419161676646707,13.78957528957529,0.0,2.911196911196911,26.914405010438415,4.693617021276595,12.560327198364009,0.0,3.081799591002045,104.51788756388416,59.51986183074266,15.391959798994975,0.0,1.865996649916248,150.74700854700853,96.86458333333333,16.03891708967851,0.0,2.5702199661590526,159.55336617405584,120.4776119402985,15.173139158576053,0.0,6.273462783171521,190.41666666666666,153.32185886402755,11.78,0.0,12.531666666666666,223.252508361204,172.28885135135135,16.852459016393443,0.0,7.483606557377049,212.01243093922653,161.72931276297336,13.1775956284153,0.0,3.990437158469945,175.29974811083125,129.69171974522294,11.148514851485148,0.0,4.337871287128713,125.67926829268292,92.08684863523573,10.167268351383875,0.0,3.4620938628158844,92.2530779753762,64.03601108033241,11.649193548387096,0.0,2.9919354838709675,46.729442970822284,23.49263721552878,11.636005256241788,0.0,2.2851511169513796
195,578060-99999	None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,54.911764705882355,34.3235294117647,23.676470588235293,0.0,1.088235294117647
195,579160-99999	102.69957983193277,34.791044776119406,12.739583333333334,0.0,2.2895833333333333,107.40848214285714,41.723356009070294,14.973799126637555,0.0,2.4017467248908297,181.18737672583828,105.01391650099404,16.54385964912281,0.0,3.1442495126705654,231.63469387755103,150.62240663900414,16.759519038076153,0.0,4.793587174348698,239.60039761431412,174.0764587525151,13.316602316602317,0.0,8.66988416988417,263.38377192982455,210.52455357142858,8.873390557939913,0.0,9.120171673819742,280.17469879518075,222.9151515151515,11.731225296442688,0.0,6.0,269.9968253968254,218.56148867313917,8.141732283464567,0.0,6.640944881889764,243.46676300578034,186.4289897510981,7.727920227920228,0.0,7.582621082621083,204.20868347338936,139.85734463276836,8.536754507628293,0.0,2.454923717059639,166.57949479940564,106.51194029850747,10.360294117647058,0.0,2.6308823529411764,128.62215477996966,70.06748466257669,9.43639053254438,0.0,1.2692307692307692
195,601270-99999	None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,163.86363636363637,96.86363636363636,65.04545454545455,0.0,0.0,129.83333333333334,87.54545454545455,53.84848484848485,0.0,0.0,108.0576923076923,81.09615384615384,74.6923076923077,0.0,0.0
195,602051-99999	110.171875,67.26898521505376,24.670362903225808,0.0,0.0,124.06987463126843,68.9763968283238,31.225479351032448,0.0,0.0,147.94871363712795,82.79283672439885,34.642641129032256,0.0,0.0,166.7342013888889,85.44729987845112,36.460590277777776,0.0,0.0,208.76708602516152,107.48078884733084,37.67842741935484,0.0,0.0,232.44201388888888,116.42413194444444,39.119791666666664,0.0,0.0,268.887936827957,128.06234246345153,39.47715053763441,0.0,0.0,272.6318884408602,133.70245295698925,40.95732526881721,0.0,0.0,241.01979166666666,135.19583333333333,35.74652777777778,0.0,0.0,209.7982190860215,111.11310924369748,30.461021505376344,0.0,0.0,158.2794979079498,90.97974895397489,24.024769874476988,0.0,0.0,118.19295101553166,69.21087216248506,25.34169653524492,0.0,0.0
195,604130-99999	113.7514450867052,63.26162790697674,26.260115606936417,0.0,0.0,128.3641304347826,67.67391304347827,20.62162162162162,0.0,0.0,159.5952380952381,88.49047619047619,32.60952380952381,0.0,0.0,162.5990566037736,81.59905660377359,38.948356807511736,0.0,0.0,204.50643776824035,111.51931330472102,34.27777777777778,0.0,0.0,241.99502487562188,144.52238805970148,35.851485148514854,0.0,0.0,272.125,173.775,37.44,0.0,0.0,274.65581395348835,168.40465116279069,36.57674418604651,0.0,0.0,253.65929203539824,170.21238938053096,24.061135371179038,0.0,0.0,202.95555555555555,133.36444444444444,29.4,0.0,0.0,156.16086956521738,100.62173913043478,32.506493506493506,0.0,0.0,136.4836956521739,72.63586956521739,48.016304347826086,0.0,0.0
195,604350-99999	119.18562874251496,62.121212121212125,22.666666666666668,0.0,0.0,130.2483660130719,71.03896103896103,22.55483870967742,0.0,0.0,165.30107526881721,89.09677419354838,30.05851063829787,0.0,0.0,162.58235294117648,90.37869822485207,29.871345029239766,0.0,0.0,197.07103825136613,119.7103825136612,33.20108695652174,0.0,0.0,233.3101604278075,149.8763440860215,32.569148936170215,0.0,0.0,268.78712871287127,175.33168316831683,32.59405940594059,0.0,0.0,268.2695652173913,172.34497816593887,31.2987012987013,0.0,0.0,247.34008097165992,172.04858299595142,24.38152610441767,0.0,0.0,191.8174273858921,134.91286307053943,24.78099173553719,0.0,0.0,145.8127659574468,98.7991452991453,28.33050847457627,0.0,0.0,129.66502463054186,71.18316831683168,42.65024630541872,0.0,0.0
195,605450-99999	78.87534626038781,9.230555555555556,29.91988950276243,0.0,0.0,102.3170731707317,16.954268292682926,28.714285714285715,0.0,0.0,142.02964959568735,28.506738544474395,34.73045822102426,0.0,0.0,161.4293948126801,25.017341040462426,35.9683908045977,0.0,0.0,218.03714285714287,65.21714285714286,29.262108262108264,0.0,0.0,285.27659574468083,82.31498470948013,30.024242424242424,0.0,0.0,310.4729411764706,90.88305489260144,25.056470588235292,0.0,0.0,303.81885856079407,98.28320802005013,23.790123456790123,0.0,0.0,256.2228116710875,113.23076923076923,19.522546419098145,0.0,0.0,177.90182648401827,86.56221198156682,25.577625570776256,0.0,0.0,123.15291262135922,49.51005025125628,26.202863961813843,0.0,0.0,89.35391923990498,24.304038004750595,35.144549763033176,0.0,0.0
195,606000-99999	123.51785714285714,10.714285714285714,24.892857142857142,0.0,0.0,122.375,-5.75,47.642857142857146,0.0,0.0,193.5,13.1,40.542857142857144,0.0,0.0,234.28205128205127,-22.723684210526315,42.31645569620253,0.0,0.0,271.4078947368421,29.526315789473685,49.666666666666664,0.0,0.0,353.09615384615387,67.0,36.32692307692308,0.0,0.0,358.67605633802816,62.605633802816904,38.95774647887324,0.0,0.0,362.29787234042556,66.44680851063829,31.0,0.0,0.0,318.0833333333333,97.17021276595744,31.104166666666668,0.0,0.0,249.06976744186048,77.13953488372093,33.54545454545455,0.0,0.0,183.21153846153845,45.36538461538461,18.76923076923077,0.0,0.0,149.27380952380952,36.726190476190474,27.333333333333332,0.0,0.0
195,607650-99999	113.2867469879518,44.373493975903614,41.62409638554217,0.0,0.0,137.997311827957,55.50806451612903,35.39784946236559,0.0,0.0,155.3953488372093,70.06476683937824,39.571059431524546,0.0,0.0,175.66836734693877,99.95865633074935,43.941624365482234,0.0,0.0,209.6675,141.83208020050125,41.49004975124378,0.0,0.0,250.27722772277227,175.85111662531017,43.63861386138614,0.0,0.0,269.158256880734,203.37844036697248,40.37844036697248,0.0,0.0,286.13504823151123,207.63022508038586,35.40836012861736,0.0,0.0,266.0261627906977,199.50872093023256,37.875,0.0,0.0,218.94983277591973,150.26510067114094,37.90969899665552,0.0,0.0,169.205,96.1925,38.1675,0.0,0.0,130.1145038167939,56.48854961832061,45.24936386768448,0.0,0.0
195,607980-99999	153.66666666666666,\N,31.0,0.0,0.0,204.33333333333334,\N,20.11111111111111,0.0,0.0,253.5,\N,32.125,0.0,0.0,312.0,\N,59.76923076923077,0.0,0.0,330.0,\N,42.4,0.0,0.0,359.54545454545456,\N,25.181818181818183,0.0,0.0,377.6666666666667,\N,47.666666666666664,0.0,0.0,373.9,\N,29.4,0.0,0.0,361.1666666666667,\N,40.42857142857143,0.0,0.0,282.0,\N,36.0,0.0,0.0,231.2,\N,8.2,0.0,0.0,162.5,\N,10.5,0.0,0.0
195,614030-99999	197.37790697674419,48.89473684210526,84.94186046511628,0.0,0.0,229.25730994152048,35.6094674556213,64.50292397660819,0.0,0.0,252.04901960784315,50.877450980392155,50.22222222222222,0.0,0.0,251.8,54.31603773584906,59.178899082568805,0.0,0.0,291.29047619047617,65.22115384615384,55.69953051643193,0.0,0.0,313.855,98.81122448979592,59.46766169154229,0.0,0.0,338.2736842105263,119.88421052631578,54.26315789473684,0.0,0.0,334.93728222996515,147.0281690140845,50.11764705882353,0.0,0.0,327.3550724637681,127.64963503649635,53.89208633093525,0.0,0.0,275.69718309859155,139.30851063829786,46.16549295774648,0.0,0.0,226.5177304964539,96.83629893238434,45.37809187279152,0.0,0.0,186.19011406844106,77.72243346007605,52.20454545454545,0.0,0.0
195,617110-99999	264.6666666666667,116.66666666666667,27.333333333333332,0.0,0.0,271.2,101.2,36.2,0.0,0.0,239.0,200.0,31.0,0.0,0.0,278.57142857142856,161.85714285714286,25.75,0.0,0.0,270.7142857142857,195.14285714285714,30.0,0.0,0.0,294.57142857142856,230.85714285714286,27.625,0.0,0.0,286.0,236.0,15.5,0.0,0.0,298.3333333333333,240.33333333333334,19.25,0.0,0.0,299.14285714285717,231.71428571428572,20.5,0.0,0.0,285.7142857142857,233.0,25.285714285714285,0.0,0.0,268.3076923076923,191.25,16.142857142857142,0.0,0.0,255.42857142857142,97.28571428571429,27.428571428571427,0.0,0.0
195,617660-99999	267.07142857142856,74.78571428571429,32.57142857142857,0.0,0.0,285.41379310344826,105.75862068965517,35.96666666666667,0.0,0.0,297.3888888888889,162.3030303030303,26.43243243243243,0.0,0.0,311.35714285714283,168.6,25.772727272727273,0.0,0.0,309.34615384615387,184.91666666666666,25.607142857142858,0.0,0.0,289.2857142857143,222.71428571428572,20.5625,0.0,0.0,272.875,227.0,31.625,0.0,0.0,267.1818181818182,232.0,21.75,0.0,0.0,281.75,234.8695652173913,23.46153846153846,0.0,0.0,287.3225806451613,236.4516129032258,20.838709677419356,0.0,0.0,295.3243243243243,194.77142857142857,25.256410256410255,0.0,0.0,276.57142857142856,120.61764705882354,34.05714285714286,0.0,0.0
195,618320-99999	287.7671232876712,198.3835616438356,28.164383561643834,0.0,0.0,286.453125,193.71428571428572,34.707692307692305,0.0,0.0,294.0,203.2405063291139,40.86746987951807,0.0,0.0,299.54651162790697,205.2674418604651,40.40229885057471,0.0,0.0,287.67045454545456,224.86046511627907,39.67777777777778,0.0,0.0,278.46590909090907,233.04545454545453,32.63636363636363,0.0,0.0,259.13978494623655,230.3978494623656,35.8494623655914,0.0,0.0,252.50574712643677,229.82758620689654,34.58888888888889,0.0,0.0,264.23595505617976,234.80898876404495,33.422222222222224,0.0,0.0,275.3369565217391,231.86813186813185,32.76086956521739,0.0,0.0,283.30337078651684,229.85393258426967,29.685393258426966,0.0,0.0,295.1,205.4142857142857,27.457142857142856,0.0,0.0
195,618760-99999	None,None,None,None,None,None,None,None,None,None,322.3333333333333,224.33333333333334,26.0,0.0,0.0,318.25,225.0,26.0,0.0,0.0,296.8,230.2,25.8,0.0,0.0,281.3636363636364,231.1818181818182,20.181818181818183,0.0,0.0,275.6666666666667,239.0,27.666666666666668,0.0,0.0,263.57142857142856,238.85714285714286,21.428571428571427,0.0,0.0,261.5,239.0,26.0,0.0,0.0,295.4,242.0,26.0,0.0,0.0,None,None,None,None,None,271.1666666666667,212.0,22.5,0.0,0.0
195,619860-99999	287.30405405405406,241.93150684931507,52.722972972972975,0.0,0.0,286.48571428571427,243.34285714285716,48.47142857142857,0.0,0.0,285.0571428571429,245.32142857142858,44.378571428571426,0.0,0.0,277.44565217391306,237.47826086956522,56.91304347826087,0.0,0.0,266.0137931034483,227.3310344827586,59.213793103448275,0.0,0.0,250.16666666666666,214.80666666666667,71.07333333333334,0.0,0.0,240.7843137254902,202.58169934640523,78.0326797385621,0.0,0.0,235.12037037037038,199.37037037037038,75.48148148148148,0.0,0.0,240.04716981132074,199.68867924528303,64.70754716981132,0.0,0.0,250.58870967741936,209.58064516129033,65.1774193548387,0.0,0.0,266.96581196581195,222.32478632478632,46.42372881355932,0.0,0.0,277.88235294117646,233.80672268907563,45.81512605042017,0.0,0.0
